Year,"Agriculture, Fishing and Forestry",Consumable Product,Defence and Security,Direct Industrial product,Energy sources,"Engineering, Machinery and Equipment","Health, Finance and Education",Housing and Entertainment Services,Mining Product and Activities,Other industry and services,Technology and Communication Activities,Transport,Waste,Fossil CO2 Emissions (tons)
2001-08-17,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-08-18,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-08-19,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-08-20,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-08-21,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-08-22,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-08-23,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-08-24,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-08-25,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-08-26,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-08-27,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-08-28,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-08-29,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-08-30,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-08-31,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-01,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-02,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-03,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-04,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-05,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-06,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-07,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-08,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-09,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-10,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-11,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-12,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-13,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-14,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-15,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-16,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-17,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-18,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-19,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-20,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-21,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-22,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-23,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-24,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-25,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-26,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-27,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-28,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-29,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-09-30,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-01,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-02,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-03,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-04,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-05,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-06,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-07,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-08,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-09,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-10,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-11,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-12,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-13,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-14,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-15,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-16,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-17,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-18,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-19,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-20,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-21,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-22,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-23,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-24,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-25,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-26,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-27,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-28,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-29,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-30,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-10-31,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-01,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-02,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-03,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-04,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-05,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-06,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-07,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-08,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-09,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-10,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-11,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-12,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-13,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-14,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-15,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-16,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-17,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-18,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-19,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-20,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-21,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-22,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-23,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-24,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-25,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-26,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-27,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-28,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-29,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-11-30,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-12-01,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-12-02,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-12-03,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-12-04,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-12-05,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-12-06,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-12-07,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-12-08,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-12-09,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-12-10,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-12-11,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
2001-12-12,358.7603406196541,346.78224044744445,138.1743425045505,904.2387285718,6331.377252108738,405.04769243398385,128.78984451748653,128.11161507576668,517.0033807659175,228.5909728444217,163.36025214589495,886.3844220988057,301.87197219964645,25877903000.0
